"Deeplink";"Produkt-Titel";"Produktbeschreibung";"Produktbeschreibung lang";"Preis (Brutto)";"Preis (Netto)";"Währung";"europäische Artikelnummer EAN";"Anbieter Artikelnummer AAN";"Hersteller";"Hersteller Artikelnummer HAN";"Produktbild-URL";"Vorschaubild-URL";"Produktkategorie";"Versandkosten Allgemein";"Versandkosten Vorkasse";"Versandkosten Nachnahme";"Versandkosten Kreditkarte";"Versandkosten Lastschrift";"Versandkosten Rechnung";"Versandkosten PayPal";"Versandkosten Sofortüberweisung";"Lieferzeit/Verfügbarkeit";"base_price";"unit_pricing_base_measure";"unit_pricing_measure";"ext_Nettopreis";"ext_Hersteller";"ext_Herstellerartikelnummer HAN";"ext_Produktkategorie ID"
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fsonstige-akkus%2Fersatzakku-fuer-notleuchten-candelux-m-ba-8-65.3-notleuchtenakku%3FsPartner%3Dadcell";"Ersatzakku für Notleuchten Candelux M-BA 8-65.3 Notleuchtenakku";"Ersatzakku für Notleuchten Candelux M-BA 8-65.3 2x L1x3 Mono D mit 200mm Kabel 0,75mm² Abmessung: 2x  33 / 180mm (ØxH) Ni-CD  7,2V  4500mAh kompatibler Akku - kein Originalakku  ";"Ersatzakku für Notleuchten Candelux M-BA 8-65.3 2x L1x3 Mono D mit 200mm Kabel 0,75mm² Abmessung: 2x  33 / 180mm (ØxH) Ni-CD  7,2V  4500mAh kompatibler Akku - kein Originalakku  ";"88,90";"";"Euro";"98100242";"98100242";"";"";"https://akkuwelt.de/media/image/72/b1/8a/abbildung-bp-notleuchtenakku-nicd-7-2v-4500mah-2x-l1x3-mono-d-mit-200mm-kabel-0-75mm-passend-fuer-candelux-m-b-1_1280x1280.jpg";"https://akkuwelt.de/media/image/72/b1/8a/abbildung-bp-notleuchtenakku-nicd-7-2v-4500mah-2x-l1x3-mono-d-mit-200mm-kabel-0-75mm-passend-fuer-candelux-m-b-1_1280x1280.jpg";"Akkus>Sonstige Akkus";"6,95";"6,95";"6,95";"6,95";"6,95";"6,95";"6,95";"6,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fsonstige-akkus%2Fersatzakku-fuer-notleuchten-fega-und-schmitt-kmu003-notleuchtenakku%3FsPartner%3Dadcell";"Ersatzakku für Notleuchten Fega und Schmitt KMU003 Notleuchtenakku";"Ersatzakku für Notleuchten Fega und Schmitt KMU003 L1x4 Lady N m it 60mm Kabel und Stecker Abmessung: 115 / 13,5mm (LxØ) Ni-MH 4,8V  500mAh kompatibler Akku - kein Originalakku  ";"Ersatzakku für Notleuchten Fega und Schmitt KMU003 L1x4 Lady N m it 60mm Kabel und Stecker Abmessung: 115 / 13,5mm (LxØ) Ni-MH 4,8V  500mAh kompatibler Akku - kein Originalakku  ";"27,90";"";"Euro";"98100141";"98100141";"";"";"https://akkuwelt.de/media/image/a4/71/21/abbildung-bp-notleuchtenakku-nimh-4-8v-500mah-l1x4-lady-n-mit-60mm-kabel-und-stecker-passend-fuer-fega-und-sch-1_1280x1280.jpg";"https://akkuwelt.de/media/image/a4/71/21/abbildung-bp-notleuchtenakku-nimh-4-8v-500mah-l1x4-lady-n-mit-60mm-kabel-und-stecker-passend-fuer-fega-und-sch-1_1280x1280.jpg";"Akkus>Sonstige Akkus";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fbatterien%2Falarmanlagen%2Fspeicherbatterie-fuer-abus-fubt20000-abus-ultivest-alarmzentrale-fuaa20000%3FsPartner%3Dadcell";"Speicherbatterie für ABUS FUBT20000 ABUS Ultivest Alarmzentrale FUAA20000";"Speicherbatterie für ABUS FUBT20000 passend für: ABUS Ultivest Alarmzentrale FUAA20000 Ultivest IP-Erweiterungsmodul FUMO20050 Abmessung: 153 / 29 / 14,7mm (LxBxH) Ni-MH   7,2Volt   2550m...";"Speicherbatterie für ABUS FUBT20000 passend für: ABUS Ultivest Alarmzentrale FUAA20000 Ultivest IP-Erweiterungsmodul FUMO20050 Abmessung: 153 / 29 / 14,7mm (LxBxH) Ni-MH   7,2Volt   2550mAh kompatible Batterie - keine Originalbatterie";"50,90";"";"Euro";"50115201";"50115201";"";"";"https://akkuwelt.de/media/image/6e/07/a7/abbildung-bp-speicherbatterie-nimh-7-2v-2550mah-kabellaenge-ab-pack-130mm-esretzt-abus-fubt20000-1_1280x1280.jpg";"https://akkuwelt.de/media/image/6e/07/a7/abbildung-bp-speicherbatterie-nimh-7-2v-2550mah-kabellaenge-ab-pack-130mm-esretzt-abus-fubt20000-1_1280x1280.jpg";"Batterien>Alarmanlagen";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fzellen-packs%2Fzellen-packs%2Fersatz-akkupack-fuer-felcotronic-82%2F101-82%2F82a%3FsPartner%3Dadcell";"Ersatz Akkupack für FELCOtronic 82/101 82/82A";"Ersatz Akkupack für FELCOtronic 82/101 Astschere 82/82A F4x5 Baby N3000SC mit Kabel und Stecker Abmessung: 130 / 104 / 52mm (LxBxH) Ni-CD  24V  3000mAh kompatibler Akku - kein Originalakku";"Ersatz Akkupack für FELCOtronic 82/101 Astschere 82/82A F4x5 Baby N3000SC mit Kabel und Stecker Abmessung: 130 / 104 / 52mm (LxBxH) Ni-CD  24V  3000mAh kompatibler Akku - kein Originalakku";"269,90";"";"Euro";"PA000845";"PA000845";"";"";"https://akkuwelt.de/media/image/0d/fa/5f/abbildung-bp-akkupack-nicd-24v-3000mah-f4x5-baby-n3000sc-mit-kabel-und-stecker-passend-fuer-felcotronic-82-101-1_1280x1280.jpg";"https://akkuwelt.de/media/image/0d/fa/5f/abbildung-bp-akkupack-nicd-24v-3000mah-f4x5-baby-n3000sc-mit-kabel-und-stecker-passend-fuer-felcotronic-82-101-1_1280x1280.jpg";"Akkus>Zellen - Packs>Zellen - Packs";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"PA000879";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fsonstige-akkus%2Fersatzakku-fuer-notleuchten-zumtobel-04797088-notleuchtenakku%3FsPartner%3Dadcell";"Ersatzakku für Notleuchten Zumtobel 04797088 Notleuchtenakku";"Ersatzakku für Notleuchten Zumtobel 04797088 mit Fastonstecker -2,8 / +6,3 - SC Size - High Temp - Reihe F2x1 Abmessungen: 45 / 23 / 45mm (LxBxH) Ni-MH  2,4V  3000mAh kompatibler Akku - k...";"Ersatzakku für Notleuchten Zumtobel 04797088 mit Fastonstecker -2,8 / +6,3 - SC Size - High Temp - Reihe F2x1 Abmessungen: 45 / 23 / 45mm (LxBxH) Ni-MH  2,4V  3000mAh kompatibler Akku - kein Originalakku";"27,90";"";"Euro";"197535";"197535";"";"";"https://akkuwelt.de/media/image/f5/17/53/197535_1280x1280.jpg";"https://akkuwelt.de/media/image/f5/17/53/197535_1280x1280.jpg";"Akkus>Sonstige Akkus";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"14 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fsonstige-akkus%2Fersatzakku-fuer-notleuchten-elubat-137887-h-18700%2F4000btx2-jst%2Feh-notleuchtenakku%3FsPartner%3Dadcell";"Ersatzakku für Notleuchten Elubat 137887 H-18700/4000BTx2-JST/EH Notleuchtenakku";"Ersatzakku für Notleuchten Elubat 137887 H-18700/4000BTx2-JST/EH L1x2 4/3A mit 160mm Kabel und Stecker Abmessung:  135 / 18mm (LxØ) Ni-MH   2,4V  3700mAh kompatibler Akku - kein Orig...";"Ersatzakku für Notleuchten Elubat 137887 H-18700/4000BTx2-JST/EH L1x2 4/3A mit 160mm Kabel und Stecker Abmessung:  135 / 18mm (LxØ) Ni-MH   2,4V  3700mAh kompatibler Akku - kein Originalakku  ";"54,90";"";"Euro";"98100244";"98100244";"";"";"https://akkuwelt.de/media/image/da/4d/bd/abbildung-bp-notleuchtenakku-nimh-2-4v-3700mah-l1x2-4-3a-mit-160mm-kabel-und-stecker-ersetzt-elubat-137887-h-1-1_1280x1280.jpg";"https://akkuwelt.de/media/image/da/4d/bd/abbildung-bp-notleuchtenakku-nimh-2-4v-3700mah-l1x2-4-3a-mit-160mm-kabel-und-stecker-ersetzt-elubat-137887-h-1-1_1280x1280.jpg";"Akkus>Sonstige Akkus";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fbatterien%2Falarmanlagen%2Fspeicherbatterie-ersetzt-fdk-100048-zed027-1cr2%2F3-6l%3FsPartner%3Dadcell";"Speicherbatterie ersetzt FDK 100048 ZED027 1CR2/3 6L";"Speicherbatterie ersetzt FDK 100048 ZED027  1CR2/3 6L Lithium-Mangandioxid (LiMnO2)   3Volt   1350mAh kompatible Batterie - keine Originalbatterie  ";"Speicherbatterie ersetzt FDK 100048 ZED027  1CR2/3 6L Lithium-Mangandioxid (LiMnO2)   3Volt   1350mAh kompatible Batterie - keine Originalbatterie  ";"27,90";"";"Euro";"50115401";"50115401";"";"";"https://akkuwelt.de/media/image/a5/ca/33/abbildung-bp-speicherbatterie-3v-ersetzt-fdk-100048-1_1280x1280.jpg";"https://akkuwelt.de/media/image/a5/ca/33/abbildung-bp-speicherbatterie-3v-ersetzt-fdk-100048-1_1280x1280.jpg";"Batterien>Alarmanlagen";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fzellen-packs%2Fzellen-packs%2Fersatz-akkupack-fuer-toniebox-50aa5s%3FsPartner%3Dadcell";"Ersatz Akkupack für Toniebox 50AA5S";"Ersatz Akkupack für Toniebox 50AA5S Ni-MH   3,6V  2200mAh kompatibler Akku - kein Originalakku";"Ersatz Akkupack für Toniebox 50AA5S Ni-MH   3,6V  2200mAh kompatibler Akku - kein Originalakku";"30,90";"";"Euro";"PA000887";"PA000887";"";"";"https://akkuwelt.de/media/image/dc/97/c9/abbildung-bp-akkupack-nimh-3-6v-2200mah-passend-fuer-toniebox-1_1280x1280.jpg";"https://akkuwelt.de/media/image/dc/97/c9/abbildung-bp-akkupack-nimh-3-6v-2200mah-passend-fuer-toniebox-1_1280x1280.jpg";"Akkus>Zellen - Packs>Zellen - Packs";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fzellen-packs%2Fzellen-packs%2Fakkupack-fuer-varta-3%2Fvh700aaa%3FsPartner%3Dadcell";"Akkupack für Varta 3/VH700AAA";"Akkupack für Varta 3/VH700AAA L1x3 BP AAA800P mit Kabel und Stecker Abmessungen: 133 / 11mm (LxØ) Ni-MH   3,6V  800mAh kompatibler Akkupack - kein Originalakkupack  ";"Akkupack für Varta 3/VH700AAA L1x3 BP AAA800P mit Kabel und Stecker Abmessungen: 133 / 11mm (LxØ) Ni-MH   3,6V  800mAh kompatibler Akkupack - kein Originalakkupack  ";"40,90";"";"Euro";"PA000877";"PA000877";"";"";"https://akkuwelt.de/media/image/82/55/8e/PA000877_1280x1280.jpg";"https://akkuwelt.de/media/image/82/55/8e/PA000877_1280x1280.jpg";"Akkus>Zellen - Packs>Zellen - Packs";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fzellen-packs%2Fzellen-packs%2Fersatz-akkupack-fuer-hach-met-one-3313ll-partikelzaehler-hach-390047-2087142-03%3FsPartner%3Dadcell";"Ersatz Akkupack für Hach Met One 3313LL Partikelzähler Hach 390047 2087142-03";"Ersatz Akkupack für Hach Met One 3313LL Partikelzähler Hach 390047 2087142-03 Abmessung: 145 / 18,5 / 134mm (LxBxH) Ni-MH  18V  4500mAh kompatibler Akku - kein Originalakku";"Ersatz Akkupack für Hach Met One 3313LL Partikelzähler Hach 390047 2087142-03 Abmessung: 145 / 18,5 / 134mm (LxBxH) Ni-MH  18V  4500mAh kompatibler Akku - kein Originalakku";"187,90";"";"Euro";"91509701";"91509701";"";"";"https://akkuwelt.de/media/image/11/bc/5c/abbildung-bp-akkupack-nimh-18v-4500mah-ersetzt-hach-390047-1_1280x1280.jpg";"https://akkuwelt.de/media/image/11/bc/5c/abbildung-bp-akkupack-nimh-18v-4500mah-ersetzt-hach-390047-1_1280x1280.jpg";"Akkus>Zellen - Packs>Zellen - Packs";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fzellen-packs%2Fzellen-packs%2Fersatz-akkupack-fuer-fey-pa-a3723.r001-gp-125aamt-f4%3FsPartner%3Dadcell";"Ersatz Akkupack für FEY PA-A3723.R001 GP-125AAMT-F4";"Ersatz Akkupack für FEY PA-A3723.R001  GP-125AAMT-F4 BP AA1600P F1x4 mit 120mm Kabel Abmessung: 56 / 14,5 / 50mm (LxBxH) Ni-MH  4,8V  1600mAh kompatibler Akku - kein Originalakku";"Ersatz Akkupack für FEY PA-A3723.R001  GP-125AAMT-F4 BP AA1600P F1x4 mit 120mm Kabel Abmessung: 56 / 14,5 / 50mm (LxBxH) Ni-MH  4,8V  1600mAh kompatibler Akku - kein Originalakku";"36,90";"";"Euro";"PA000857";"PA000857";"";"";"https://akkuwelt.de/media/image/e3/30/ab/abbildung-bp-akkupack-nimh-4-8v-1600mah-bp-aa1600p-f1x4-mit-120mm-kabel-und-stecker-ersetzt-fey-pa-a3723r001-1_1280x1280.jpg";"https://akkuwelt.de/media/image/e3/30/ab/abbildung-bp-akkupack-nimh-4-8v-1600mah-bp-aa1600p-f1x4-mit-120mm-kabel-und-stecker-ersetzt-fey-pa-a3723r001-1_1280x1280.jpg";"Akkus>Zellen - Packs>Zellen - Packs";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fkameraakkus%2Fsony%2Fersatzakku-fuer-sony-np-f750%3FsPartner%3Dadcell";"Ersatzakku für Sony NP-F750";"Ersatzakku für Sony NP-F750 Sony CCD-RV100 / CCD-RV200 Sony CVX-V18NS / CVX-V18NSP Sony CCD-SC: CCD-SC5 / CCD-SC5/E / CCD-SC6 / CCD-SC7/E / CCD-SC8/E / CCD-SC55 / CCD-SC55E / CCD-SC65 Sony CCD-TR: ...";"Ersatzakku für Sony NP-F750 Sony CCD-RV100 / CCD-RV200 Sony CVX-V18NS / CVX-V18NSP Sony CCD-SC: CCD-SC5 / CCD-SC5/E / CCD-SC6 / CCD-SC7/E / CCD-SC8/E / CCD-SC55 / CCD-SC55E / CCD-SC65 Sony CCD-TR: CCD-TR1 / CCD-TR2 / CCD-TR3 / CCD-TR8E / CCD-TR11 / CCD-TR1100E / CCD-TR18 / CCD-TR18E / CCD-TR57 / CCD-TR67 / CCD-TR76 / CCD-TR87 / CCD-TR200 / CCD-TR205 / CCD-TR215 / CCD-TR290PK / CCD-TR300 / CCD-TR311E / CCD-TR315 / CCD-TR317 / CCD-TR411E / CCD-TR412E / CCD-TR413 / CCD-TR414 / CCD-TR415E / CCD-TR416 / CCD-TR417 / CCD-TR417E / CCD-TR427 / CCD-TR427E / CCD-TR500 / CCD-TR512E / CCD-TR515E / CCD-TR516 / CCD-TR517 / CCD-TR555 / CCD-TR610 / CCD-TR617E / CCD-TR618 / CCD-TR640E / CCD-TR710 / CCD-TR716 / CCD-TR717 / CCD-TR718 / CCD-TR728E / CCD-TR730E / CCD-TR760E / CCD-TR810E / CCD-TR818 / CCD-TR840E / CCD-TR845E / CCD-TR910 / CCD-TR913E / CCD-TR917 / CCD-TR918 / CCD-TR918E / CCD-TR930 / CCD-TR9...";"29,90";"";"Euro";"4260052550526";"2121066";"";"";"https://akkuwelt.de/media/image/49/47/91/2121066_1-1_1280x1280.jpg";"https://akkuwelt.de/media/image/49/47/91/2121066_1-1_1280x1280.jpg";"Akkus>Kameraakkus>SONY";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fwerkzeuge%2Fzellentausch%2Fzellentausch-fuer-akkupack-hewlett-packard-hp-97%3FsPartner%3Dadcell";"Zellentausch für Akkupack Hewlett Packard HP-97";"ACHTUNG: Zellentausch -  Originalakku wird benötigt! Zellentausch Akkupack für Hewlett Packard HP-97 passend für: Hewlett-Packard Tischrechner Drucker Plotter HP-97 HP-97S HP-91 HP-92 HP-95C 8...";"ACHTUNG: Zellentausch -  Originalakku wird benötigt! Zellentausch Akkupack für Hewlett Packard HP-97 passend für: Hewlett-Packard Tischrechner Drucker Plotter HP-97 HP-97S HP-91 HP-92 HP-95C 82143A 82161A 82162A HP-41C CV CH HP-82161A 82033A Abmessungen: 94 / 52 / 23mm (LxBxH) Ni-MH  4,8V  2000mAh kompatibler Akkupack - kein Originalakkupack ACHTUNG: Zellentausch -  Originalakku wird benötigt!";"54,90";"";"Euro";"PA000890";"PA000890";"";"";"https://akkuwelt.de/media/image/06/28/a9/PA000890_1280x1280.jpg";"https://akkuwelt.de/media/image/06/28/a9/PA000890_1280x1280.jpg";"Werkzeuge>Zellentausch";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"7-14 Tage";"";"";"";"";"DBP";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fzellen-packs%2Fzellen-packs%2Fersatz-akkupack-fuer-gp70afk12x-bp-a1100-mit-9v-clip%3FsPartner%3Dadcell";"Ersatz Akkupack für GP70AFK12X BP A1100 mit 9V-Clip";"Ersatz Akkupack für GP70AFK12X BP A1100 mit 9V-Clip Abmessung: 43 / 32 / 87mm (LxBxH) Ni-MH  14,4V  1100mAh kompatibler Akku - kein Originalakku";"Ersatz Akkupack für GP70AFK12X BP A1100 mit 9V-Clip Abmessung: 43 / 32 / 87mm (LxBxH) Ni-MH  14,4V  1100mAh kompatibler Akku - kein Originalakku";"66,90";"";"Euro";"PA000895";"PA000895";"";"";"https://akkuwelt.de/media/image/96/c9/a7/abbildung-bp-akkupack-nimh-14-4v-1100mah-bp-a1100-mit-9v-clip-ersetzt-gp70afk12x-1_1280x1280.jpg";"https://akkuwelt.de/media/image/96/c9/a7/abbildung-bp-akkupack-nimh-14-4v-1100mah-bp-a1100-mit-9v-clip-ersetzt-gp70afk12x-1_1280x1280.jpg";"Akkus>Zellen - Packs>Zellen - Packs";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fhaushaltsakkus%2Fersatzakku-fuer-gartengeraete-gardena-8801-8812-8800-00.640.00-kaercher-1.633-101.0%3FsPartner%3Dadcell";"Ersatzakku für Gartengeräte Gardena 8801 8812 8800-00.640.00 Kärcher 1.633-101.0";"Ersatzakku für Gartengeräte Gardena 8801 8812 Ersatzteil-Nummer: 8800-00.640.00 8810 8800 8808 08885-00.642.00 Kärcher 1.633-101.0 WV 50 Plus Wolf 1S1P BM 18650Z1 Gardena Accu60 Accu 60 Akku 60 Acc...";"Ersatzakku für Gartengeräte Gardena 8801 8812 Ersatzteil-Nummer: 8800-00.640.00 8810 8800 8808 08885-00.642.00 Kärcher 1.633-101.0 WV 50 Plus Wolf 1S1P BM 18650Z1 Gardena Accu60 Accu 60 Akku 60 Accu45 6.654-244.0 302768 Akku 45 9857-20 9858-20 9856-20 Abmessung : 18 / 65mm (ØxL)                   Lithium-Cobalt-Oxid (LiCoO2)   3,6V   2500mAh kompatibler Akku - kein Originalakku ";"15,90";"";"Euro";"92100212";"92100212";"";"";"https://akkuwelt.de/media/image/67/fc/b5/abbildung-bp-gartengeraeteakku-liion-3-6v-2200mah-passend-fuer-gardena-accu60-1_1280x1280.jpg";"https://akkuwelt.de/media/image/67/fc/b5/abbildung-bp-gartengeraeteakku-liion-3-6v-2200mah-passend-fuer-gardena-accu60-1_1280x1280.jpg";"Akkus>Haushaltsakkus";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fdetail%2Findex%2FsArticle%2F10639%3FsPartner%3Dadcell";"Absina Blei-/Gel-/Lithium-Ladegerät A800 7-Stufen Ladegerät 6V & 12V Akkus";"Absina Blei-/Gel-/Lithium-Ladegerät A800 7-Stufen Ladegerät 6V & 12V Akkus   Ultrakompaktes, robustes & vollautomatisches 7- Stufen Ladegerät für 6V & 12V Batterien. Das Ladegerät ...";"Absina Blei-/Gel-/Lithium-Ladegerät A800 7-Stufen Ladegerät 6V & 12V Akkus   Ultrakompaktes, robustes & vollautomatisches 7- Stufen Ladegerät für 6V & 12V Batterien. Das Ladegerät mit einem maximalen Ladestrom von 0.8A ist ideal geeignet für die Überwinterung von Fahrzeugen. Dank der mitgelieferten Ringösenklemmen und der überdurchschnittlichen Kabellänge von 3.4 m eignet sich das Gerät ideal zum Laden von Motorrädern. Robust und wetterfest – ideal für den Einsatz in der Garage dank Schutzklasse IP65. Das Gerät verfügt über mehrfache Ladeschutzmechanismen und eine Vielzahl von Funktionen wie Wartung, Reparatur, Lithium- Lademodus uvm. Lieferumfang: 300 cm Kabel + 40 cm Polklemmen, 40 cm Ringösenklemmen Impulserhaltungsladung ohne Überladung stabilisiert die interne Batteriechemie wechselt bei Belastung dynamisch den Ladestrom Wiederherstellung von tiefentladenen, sulf...";"36,90";"";"Euro";"4260368684489";"148056";"";"";"https://akkuwelt.de/media/image/7d/79/77/148056_1280x1280.jpg";"https://akkuwelt.de/media/image/7d/79/77/148056_1280x1280.jpg";"Zubehör>Ladegeräte>BLEI LADEGERÄT";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fbleiakkus%2F12-volt%2Fersatzakku-fuer-soehngen-absaugpumpe-draeger-fresenius-nellcor-imed-siemens-radiometer%3FsPartner%3Dadcell";"Ersatzakku für SÖHNGEN Absaugpumpe DRÄGER FRESENIUS NELLCOR IMED SIEMENS RADI...";"Ersatzakku für SÖHNGEN Absaugpumpe (ohne Seitenclips) DRÄGER Lungen Ventilator Evita 4 FRESENIUS VIAL MCM Infusionspumpe Inca ST NELLCOR Pulsoxymeter N-6000 INVOS cerebral IMED Infusionspumpe Gemin...";"Ersatzakku für SÖHNGEN Absaugpumpe (ohne Seitenclips) DRÄGER Lungen Ventilator Evita 4 FRESENIUS VIAL MCM Infusionspumpe Inca ST NELLCOR Pulsoxymeter N-6000 INVOS cerebral IMED Infusionspumpe Gemini PC4 SIEMENS Monitor SC7000XL / SC9000XL Intern RADIOMETER TCM 3 / TINA Anschluss 4,8mm L/B/H: 134/67/60 Volt: 12  mAh: 3400  System: PB Gewicht: 1370 gr    ";"26,90";"";"Euro";"4013674117713";"68050340x1";"";"";"https://akkuwelt.de/media/image/5e/a9/dd/abbildung-bp-ultracell-ul3-4-12-12v-3-4ah-1_1280x1280.jpg";"https://akkuwelt.de/media/image/5e/a9/dd/abbildung-bp-ultracell-ul3-4-12-12v-3-4ah-1_1280x1280.jpg";"Akkus>Bleiakkus>12 Volt";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fzellen-packs%2Fzellen-packs%2Fakkupack-fuer-sanyo-5hr-aac-sbh-mit-kabel-und-stecker-sanyo-medizin-kuehltruhe-typ-mdf-137%3FsPartner%3Dadcell";"Akkupack für Sanyo 5HR-AAC SBH mit Kabel und Stecker Sanyo Medizin-Kühltruhe ...";"Akkupack für Sanyo 5HR-AAC SBH 821561 Panasonic 62420992841 BK-115W1 Interstate NIC02621 Ultra Low Freezer MDF-C8V (5HR-AAC) MDF-137 MDF-U333 MDF-U537 MDF-U537D MDF-V7486SC MDF-C8V VIP Plus B11844 ...";"Akkupack für Sanyo 5HR-AAC SBH 821561 Panasonic 62420992841 BK-115W1 Interstate NIC02621 Ultra Low Freezer MDF-C8V (5HR-AAC) MDF-137 MDF-U333 MDF-U537 MDF-U537D MDF-V7486SC MDF-C8V VIP Plus B11844 Custom-307 mit Kabel und Stecker Abmessung: 43 / 27 / 50mm (LxBxH) Ni-MH  6V  1600mAh kompatibler Akku - kein Originalakku    ";"49,90";"";"Euro";"110629";"110629";"";"";"https://akkuwelt.de/media/image/ee/68/b1/110629-1_1280x1280.jpg";"https://akkuwelt.de/media/image/ee/68/b1/110629-1_1280x1280.jpg";"Akkus>Zellen - Packs>Zellen - Packs";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
